ax_ms2,ay_ms2,az_ms2,gx_rads,gy_rads,gz_rads,mx_uT,my_uT,mz_uT
-0.496094,-0.230469,9.425781,-0.001953,-0.007813,0.005859,-8.0,-35.5,-31.5
-0.152344,-0.191406,9.460938,-0.005859,-0.001953,0.009766,-8.0,-35.5,-31.5
-0.304688,-0.152344,9.425781,-0.005859,-0.001953,0.009766,-8.0,-35.5,-31.5
-0.304688,-0.152344,9.425781,-0.005859,-0.001953,0.009766,-8.375,-36.25,-33.063
0.152344,-0.152344,9.421875,-0.007813,-0.007813,0.003906,-8.375,-36.25,-33.063
-0.34375,-0.152344,9.503906,-0.007813,-0.007813,0.003906,-6.937,-37.688,-31.5
-0.382813,-0.113281,9.386719,-0.009766,-0.003906,0.003906,-6.937,-37.688,-31.5
0.113281,-0.113281,9.503906,-0.009766,-0.003906,0.003906,-6.937,-37.688,-31.5
-0.304688,-0.078125,9.460938,-0.009766,-0.003906,0.003906,-7.687,-38.125,-29.0
-0.304688,-0.078125,9.460938,-0.009766,-0.003906,0.003906,-7.312,-37.75,-27.75
0.0,-0.191406,9.460938,-0.007813,-0.005859,-0.001953,-7.312,-37.75,-27.75
0.078125,-0.113281,9.503906,-0.007813,-0.005859,-0.001953,-7.312,-37.75,-27.75
0.078125,-0.113281,9.503906,-0.007813,-0.005859,-0.001953,-7.375,-38.5,-26.125
-0.460937,-0.152344,9.464844,-0.007813,-0.005859,-0.001953,-7.375,-38.5,-26.125
0.113281,-0.152344,9.464844,-0.007813,-0.005859,-0.001953,-7.375,-38.5,-26.125
0.113281,-0.152344,9.464844,-0.007813,-0.005859,-0.001953,-7.375,-38.5,-26.125
-0.191406,-0.078125,9.382813,-0.007813,-0.005859,-0.001953,-7.375,-38.5,-26.125
-0.34375,-0.113281,9.421875,-0.007813,-0.005859,-0.001953,-7.375,-38.5,-26.125
-0.421875,-0.078125,9.425781,-0.007813,-0.005859,-0.001953,-7.437,-38.5,-23.312
0.039063,-0.191406,9.460938,-0.007813,-0.005859,-0.001953,-8.5,-38.25,-22.875
-0.304688,-0.039063,9.460938,-0.007813,-0.005859,-0.001953,-8.5,-39.625,-21.625
0.84375,-0.191406,9.460938,0.0,-0.001953,-0.003906,-8.5,-39.625,-21.625
0.230469,0.0,9.425781,0.0,-0.001953,-0.003906,-8.5,-39.625,-21.625
-0.269531,-0.113281,9.464844,0.0,-0.001953,-0.003906,-8.5,-40.375,-21.187
-0.039063,-0.191406,9.5,-0.003906,0.001953,0.005859,-8.5,-40.375,-21.187
0.421875,-0.269531,9.425781,-0.003906,0.001953,0.005859,-8.5,-40.375,-21.187
0.421875,-0.269531,9.425781,-0.003906,0.001953,0.005859,-7.812,-38.313,-19.562
-0.113281,-0.230469,9.425781,-0.003906,0.001953,0.005859,-7.812,-38.313,-19.562
0.078125,-0.113281,9.503906,-0.003906,0.001953,0.005859,-7.812,-38.313,-19.562
0.078125,-0.113281,9.503906,-0.003906,0.001953,0.005859,-8.563,-40.063,-17.562
-0.421875,-0.152344,9.5,-0.003906,0.001953,0.005859,-8.563,-40.063,-17.562
0.078125,-0.113281,9.421875,-0.003906,0.001953,0.005859,-8.563,-40.063,-17.562
0.078125,-0.113281,9.421875,-0.003906,0.001953,0.005859,-8.938,-40.438,-16.25
0.078125,-0.113281,9.421875,-0.003906,0.001953,0.005859,-9.0,-40.5,-15.875
-0.421875,-0.152344,9.425781,-0.003906,0.001953,0.005859,-9.0,-40.5,-15.875
-0.078125,-0.269531,9.421875,-0.003906,0.001953,0.005859,-9.0,-40.5,-15.875
-0.078125,-0.269531,9.421875,-0.003906,0.001953,0.005859,-8.25,-41.563,-15.063
-0.078125,-0.269531,9.421875,-0.003906,0.001953,0.005859,-8.313,-40.5,-13.813
-0.34375,-0.113281,9.503906,-0.003906,0.001953,0.005859,-8.313,-40.5,-13.813
-0.113281,-0.152344,9.421875,-0.003906,0.001953,0.005859,-8.313,-40.5,-13.813
-0.113281,-0.152344,9.421875,-0.003906,0.001953,0.005859,-9.0,-41.625,-13.813
-0.113281,-0.152344,9.421875,-0.003906,0.001953,0.005859,-9.0,-42.375,-12.188
-0.304688,-0.039063,9.460938,-0.003906,0.001953,0.005859,-9.0,-42.375,-12.188
-0.078125,-0.269531,9.542969,-0.003906,0.001953,0.005859,-8.313,-42.0,-12.625
-0.191406,-0.152344,9.382813,0.001953,-0.001953,-0.001953,-8.313,-42.0,-12.625
0.191406,-0.113281,9.460938,0.001953,-0.001953,-0.001953,-8.313,-42.0,-12.625
0.230469,-0.191406,9.464844,0.001953,-0.001953,-0.001953,-9.438,-41.625,-11.0
0.0,-0.039063,9.386719,0.001953,-0.003906,0.003906,-9.438,-41.625,-11.0
0.113281,-0.304688,9.539063,0.001953,-0.003906,0.003906,-9.438,-41.625,-11.0
0.113281,-0.304688,9.539063,0.001953,-0.003906,0.003906,-8.0,-43.063,-8.938
-0.039063,-0.191406,9.460938,-0.005859,-0.001953,0.015625,-8.0,-43.063,-8.938
-0.152344,-0.113281,9.386719,-0.005859,-0.001953,0.015625,-8.375,-42.438,-7.75
0.039063,-0.039063,9.421875,-0.005859,-0.003906,0.003906,-8.375,-42.438,-7.75
-0.230469,-0.230469,9.464844,-0.005859,-0.003906,0.003906,-8.375,-42.438,-7.75
-0.269531,-0.269531,9.503906,-0.005859,-0.003906,0.003906,-9.125,-44.563,-6.437
-0.421875,-0.078125,9.34375,0.005859,0.0,-0.003906,-9.125,-44.563,-6.437
-0.34375,-0.304688,9.5,0.005859,0.0,-0.003906,-9.125,-44.563,-6.437
-0.34375,-0.304688,9.5,0.003906,0.0,-0.003906,-9.125,-45.75,-4.437
-0.382813,-0.039063,9.347656,0.003906,0.0,-0.003906,-9.125,-45.75,-4.437
-0.304688,-0.269531,9.425781,0.003906,0.0,-0.003906,-9.125,-45.75,-4.437
-0.304688,-0.269531,9.425781,-0.011719,0.0,-0.011719,-8.063,-45.75,-4.0
-0.269531,-0.039063,9.421875,-0.011719,0.0,-0.011719,-8.063,-45.75,-4.0
-0.078125,-0.230469,9.460938,-0.011719,0.0,-0.011719,-8.063,-45.75,-4.0
-0.078125,-0.230469,9.460938,-0.013672,0.003906,0.003906,-8.438,-46.75,-3.188
-0.078125,-0.230469,9.460938,-0.013672,0.003906,0.003906,-8.438,-46.75,-3.188
0.0,-0.230469,9.425781,-0.013672,0.003906,0.003906,-8.438,-47.5,-1.937
0.0,-0.230469,9.425781,-0.011719,-0.003906,0.007813,-7.375,-47.188,-0.687
0.113281,-0.113281,9.503906,-0.011719,-0.003906,0.007813,-7.375,-47.188,-0.687
0.113281,-0.113281,9.503906,-0.011719,-0.003906,0.007813,-7.75,-48.25,-1.5
-0.113281,-0.152344,9.503906,-0.007813,-0.001953,0.003906,-7.75,-48.25,-1.5
-0.039063,-0.152344,9.421875,-0.007813,-0.001953,0.003906,-7.75,-48.25,-1.5
-0.039063,-0.152344,9.421875,-0.007813,-0.001953,0.003906,-6.687,-48.688,2.125
-0.191406,-0.152344,9.425781,-0.007813,-0.001953,0.003906,-6.687,-48.688,2.125
-0.382813,-0.078125,9.464844,-0.007813,-0.001953,0.003906,-6.687,-48.688,2.125
-0.382813,-0.078125,9.464844,-0.007813,-0.001953,0.003906,-6.687,-48.313,0.5
-0.191406,-0.152344,9.425781,-0.007813,-0.001953,0.003906,-6.062,-48.688,2.125
-0.269531,-0.078125,9.421875,-0.007813,-0.001953,0.003906,-7.437,-48.313,2.188
-0.269531,-0.078125,9.421875,-0.007813,-0.001953,0.003906,-5.687,-47.938,1.75
-0.34375,-0.078125,9.421875,-0.005859,0.001953,-0.007813,-5.687,-47.938,1.75
0.0,-0.152344,9.503906,-0.005859,0.001953,-0.007813,-5.687,-47.938,1.75
0.0,-0.152344,9.503906,-0.005859,0.001953,-0.007813,-6.75,-49.438,2.938
0.0,-0.152344,9.503906,-0.005859,0.001953,-0.007813,-6.437,-49.063,3.438
-0.304688,-0.113281,9.425781,-0.005859,0.001953,-0.007813,-6.437,-49.063,3.438
-0.113281,-0.230469,9.425781,-0.005859,0.001953,-0.007813,-6.437,-49.063,3.438
-0.113281,-0.230469,9.425781,-0.005859,0.001953,-0.007813,-5.375,-50.5,4.625
-0.304688,-0.152344,9.460938,-0.005859,0.0,-0.003906,-5.375,-50.5,4.625
-0.34375,-0.269531,9.386719,-0.005859,0.0,-0.003906,-4.625,-49.813,4.187
0.0,-0.152344,9.386719,-0.001953,-0.003906,-0.005859,-4.625,-49.813,4.187
-0.230469,-0.191406,9.503906,-0.001953,-0.003906,-0.005859,-4.625,-49.813,4.187
-0.765625,-0.113281,9.425781,-0.001953,-0.003906,-0.005859,-3.938,-50.188,4.562
-0.421875,-0.113281,9.269531,0.001953,-0.001953,-0.005859,-3.938,-50.188,4.562
-0.078125,-0.152344,9.542969,0.001953,-0.001953,-0.005859,-3.938,-50.188,4.562
-0.078125,-0.152344,9.542969,0.001953,-0.001953,-0.005859,-4.625,-49.875,5.0
0.078125,-0.230469,9.460938,0.001953,-0.001953,-0.005859,-4.625,-49.875,5.0
-0.304688,-0.113281,9.34375,0.001953,-0.001953,-0.005859,-4.625,-49.875,5.0
-0.304688,-0.113281,9.34375,0.001953,-0.001953,-0.005859,-2.625,-50.25,5.375
-0.191406,-0.152344,9.425781,0.001953,-0.001953,-0.005859,-2.625,-50.25,5.375
-0.152344,-0.191406,9.425781,0.001953,-0.001953,-0.005859,-2.625,-50.25,5.375
-0.152344,-0.191406,9.425781,0.001953,-0.001953,-0.005859,-2.563,-50.188,4.187
0.152344,-0.152344,9.386719,0.001953,-0.001953,-0.005859,-3.188,-50.25,5.375
-0.382813,-0.152344,9.582031,0.001953,-0.001953,-0.005859,-3.188,-50.25,5.375
-0.382813,-0.152344,9.582031,0.001953,-0.001953,-0.005859,-2.875,-50.25,5.375
-0.726562,-0.078125,9.503906,-0.007813,-0.001953,-0.007813,-2.875,-50.25,5.375
-0.191406,-0.230469,9.386719,-0.007813,-0.001953,-0.007813,-2.875,-50.25,5.375
-0.191406,-0.230469,9.386719,-0.007813,-0.001953,-0.007813,-1.875,-49.875,4.937
-0.152344,-0.152344,9.386719,-0.007813,-0.001953,-0.007813,-1.875,-49.875,4.937
-0.078125,-0.191406,9.460938,-0.007813,-0.001953,-0.007813,-1.875,-49.875,4.937
-0.535156,-0.191406,9.34375,-0.007813,-0.001953,-0.007813,-1.125,-50.875,5.375
-0.34375,-0.078125,9.421875,-0.007813,-0.001953,-0.007813,-1.125,-50.875,5.375
0.078125,-0.230469,9.460938,-0.007813,-0.001953,-0.007813,-1.125,-50.875,5.375
0.078125,-0.230469,9.460938,-0.007813,-0.001953,-0.007813,-1.125,-50.188,4.562
-0.152344,-0.191406,9.460938,-0.007813,-0.001953,-0.007813,-1.125,-50.188,4.562
-0.039063,-0.113281,9.421875,-0.007813,-0.001953,-0.007813,-1.125,-50.188,4.562
-0.269531,-0.152344,9.421875,-0.007813,-0.001953,-0.007813,-1.125,-50.188,4.562
-0.191406,-0.113281,9.460938,-0.007813,-0.001953,-0.007813,-0.062,-50.875,4.5
0.34375,-0.269531,9.503906,-0.007813,-0.001953,-0.007813,-0.062,-50.875,4.5
0.113281,-0.230469,9.382813,-0.007813,-0.001953,-0.007813,-0.062,-50.875,4.5
0.113281,-0.230469,9.382813,-0.007813,-0.001953,-0.007813,-0.062,-50.875,3.313
-0.382813,-0.191406,9.425781,-0.007813,-0.001953,-0.007813,-0.062,-50.875,3.313
-0.191406,-0.152344,9.425781,-0.007813,-0.001953,-0.007813,-0.062,-50.875,3.313
-0.191406,-0.152344,9.425781,-0.007813,-0.001953,-0.007813,-0.375,-51.188,2.875
-0.078125,-0.113281,9.464844,-0.007813,-0.001953,-0.007813,-0.375,-51.188,2.875
-0.304688,-0.152344,9.425781,-0.007813,-0.001953,-0.007813,1.75,-49.063,2.438
0.0,-0.152344,9.421875,0.0,0.001953,0.015625,1.75,-49.063,2.438
0.152344,-0.152344,9.421875,0.0,0.001953,0.015625,1.75,-49.063,2.438
-0.230469,-0.152344,9.382813,0.0,0.001953,0.015625,2.063,-49.813,2.813
-0.230469,-0.152344,9.382813,-0.001953,0.005859,0.0,2.063,-50.5,2.438
-0.304688,-0.152344,9.425781,-0.001953,0.005859,0.0,2.063,-50.5,2.438
-0.304688,-0.152344,9.425781,-0.001953,0.005859,0.0,2.438,-49.813,2.0
-0.421875,-0.152344,9.460938,0.0,0.005859,-0.003906,2.438,-49.813,2.0
-0.34375,-0.191406,9.460938,0.0,0.005859,-0.003906,3.188,-49.438,0.812
-0.304688,-0.152344,9.425781,0.001953,0.007813,-0.009766,3.188,-49.438,0.812
-0.191406,-0.152344,9.425781,0.001953,0.007813,-0.009766,3.188,-49.438,0.812
-0.191406,-0.152344,9.425781,0.001953,0.007813,-0.009766,3.25,-48.688,-0.5
-0.191406,-0.152344,9.425781,0.001953,0.007813,-0.009766,4.312,-49.0,-1.312
-0.269531,-0.152344,9.421875,0.001953,0.009766,-0.011719,4.312,-49.0,-1.312
-0.039063,-0.191406,9.425781,0.001953,0.009766,-0.011719,4.312,-49.0,-1.312
-0.421875,-0.113281,9.460938,0.001953,0.009766,-0.011719,4.312,-49.0,-1.312
-0.421875,-0.113281,9.460938,0.001953,0.009766,-0.011719,4.312,-48.625,-2.188
-0.421875,-0.113281,9.460938,0.001953,0.009766,-0.011719,5.375,-48.625,-2.563
-0.421875,-0.230469,9.421875,0.001953,0.009766,-0.011719,5.375,-48.625,-2.563
-0.269531,-0.152344,9.464844,0.001953,0.009766,-0.011719,5.375,-48.625,-2.563
-0.269531,-0.152344,9.464844,0.001953,0.009766,-0.011719,5.0,-47.5,-3.375
-0.269531,-0.078125,9.464844,0.001953,0.009766,-0.011719,5.0,-47.125,-4.187
-0.230469,-0.191406,9.386719,0.001953,0.009766,-0.011719,5.0,-47.125,-4.187
-0.230469,-0.191406,9.386719,0.001953,0.009766,-0.011719,4.375,-47.125,-4.562
-0.304688,-0.152344,9.425781,0.001953,0.009766,-0.011719,4.375,-47.125,-4.562
-0.039063,-0.152344,9.464844,0.001953,0.009766,-0.011719,4.375,-47.125,-4.562
-0.421875,-0.152344,9.5,0.001953,0.009766,-0.011719,5.812,-46.438,-6.687
-0.078125,-0.152344,9.464844,0.001953,0.009766,-0.011719,5.812,-46.438,-6.687
-0.078125,-0.152344,9.464844,0.0,0.0,-0.009766,6.5,-45.688,-7.062
-0.269531,-0.113281,9.464844,0.0,0.0,-0.009766,6.5,-45.688,-7.062
-0.613281,-0.152344,9.386719,0.0,0.0,-0.009766,6.5,-45.688,-7.062
-0.613281,-0.152344,9.386719,0.0,0.0,0.005859,6.875,-44.938,-8.375
-0.230469,-0.191406,9.464844,0.0,0.0,0.005859,6.875,-44.938,-8.375
-0.230469,-0.191406,9.464844,0.0,0.0,0.005859,6.187,-43.5,-9.563
-0.230469,-0.191406,9.464844,0.003906,0.0,0.005859,6.937,-44.188,-10.813
-0.613281,-0.152344,9.464844,0.003906,0.0,0.005859,6.937,-44.188,-10.813
-0.304688,-0.191406,9.503906,0.003906,0.0,0.005859,6.937,-44.188,-10.813
-0.304688,-0.191406,9.503906,0.0,0.0,0.0,6.187,-42.063,-10.875
-0.382813,-0.113281,9.421875,0.0,0.0,0.0,6.187,-42.063,-10.875
-0.382813,-0.113281,9.421875,0.0,0.0,0.0,5.875,-43.438,-12.063
-0.460937,-0.152344,9.421875,0.0,0.0,0.0,5.875,-43.438,-12.063
-0.382813,-0.191406,9.425781,0.0,0.0,0.0,6.25,-43.75,-14.0
-0.382813,-0.191406,9.425781,0.0,0.0,0.0,7.0,-42.375,-12.875
-0.726562,-0.191406,9.425781,0.0,0.0,0.0,7.0,-42.375,-12.875
-0.996094,-0.152344,9.421875,0.0,0.0,0.0,7.0,-42.375,-12.875
-0.996094,-0.152344,9.421875,0.0,0.0,0.0,7.375,-43.0,-14.875
-0.996094,-0.152344,9.421875,0.0,0.0,0.0,7.75,-43.0,-14.438
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,7.75,-43.0,-14.438
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,7.75,-43.0,-14.438
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,6.625,-41.25,-13.688
-0.269531,-0.152344,9.421875,0.001953,-0.001953,0.0,6.625,-41.25,-13.688
-0.230469,-0.191406,9.421875,0.001953,-0.001953,0.0,6.625,-42.688,-14.438
-0.230469,-0.152344,9.460938,-0.001953,-0.001953,0.001953,6.625,-42.688,-14.438
-0.269531,-0.152344,9.421875,-0.001953,-0.001953,0.001953,6.625,-42.688,-14.438
-0.269531,-0.152344,9.421875,-0.001953,-0.001953,0.001953,7.375,-41.625,-14.5
-0.269531,-0.152344,9.464844,0.0,0.001953,0.003906,7.375,-41.625,-14.5
-0.304688,-0.152344,9.460938,0.0,0.001953,0.003906,6.25,-42.0,-12.875
-0.269531,-0.152344,9.421875,0.0,0.001953,0.0,6.25,-42.0,-12.875
-0.269531,-0.152344,9.421875,0.0,0.001953,0.0,6.25,-42.0,-12.875
-0.269531,-0.191406,9.425781,0.0,0.001953,0.0,6.25,-42.375,-14.063
-0.269531,-0.191406,9.460938,0.001953,0.005859,-0.001953,6.25,-42.375,-14.063
-0.269531,-0.191406,9.460938,0.001953,0.005859,-0.001953,6.25,-42.375,-14.063
-0.269531,-0.152344,9.464844,0.001953,0.005859,-0.001953,6.625,-42.0,-14.063
-0.230469,-0.152344,9.425781,0.001953,-0.001953,0.0,6.625,-42.0,-14.063
-0.269531,-0.152344,9.464844,0.001953,-0.001953,0.0,6.625,-42.0,-14.063
-0.269531,-0.152344,9.464844,0.001953,-0.001953,0.0,6.25,-42.375,-13.25
-0.269531,-0.152344,9.421875,0.001953,-0.001953,0.0,6.25,-42.375,-13.25
-0.230469,-0.152344,9.425781,0.001953,-0.001953,0.0,6.25,-42.375,-13.25
-0.230469,-0.152344,9.425781,0.0,0.001953,0.0,7.0,-42.688,-14.063
-0.269531,-0.152344,9.421875,0.0,0.001953,0.0,7.0,-42.688,-14.063
-0.269531,-0.152344,9.421875,0.0,0.001953,0.0,6.625,-42.375,-14.063
-0.269531,-0.152344,9.421875,0.0,0.001953,0.0,6.625,-42.375,-14.063
-0.230469,-0.191406,9.464844,0.0,0.001953,0.0,6.25,-42.375,-13.25
-0.230469,-0.191406,9.464844,0.0,0.001953,0.0,6.937,-42.0,-12.875
-0.269531,-0.152344,9.386719,0.0,0.001953,0.0,6.937,-42.0,-12.875
-0.269531,-0.152344,9.421875,0.0,0.001953,0.0,6.937,-42.0,-12.875
-0.269531,-0.152344,9.421875,0.0,0.001953,0.0,6.25,-42.688,-12.875
-0.269531,-0.191406,9.460938,0.0,0.001953,0.0,6.625,-42.0,-14.875
-0.269531,-0.152344,9.421875,0.0,0.001953,0.0,6.625,-42.0,-14.875
-0.269531,-0.152344,9.421875,0.0,0.001953,0.0,7.687,-41.625,-13.688
-0.269531,-0.152344,9.464844,0.0,0.003906,0.0,7.687,-41.625,-13.688
-0.269531,-0.191406,9.425781,0.0,0.003906,0.0,7.687,-41.625,-13.688
-0.269531,-0.191406,9.425781,0.0,-0.001953,0.0,7.0,-42.375,-14.063
-0.269531,-0.152344,9.464844,0.0,-0.001953,0.0,7.0,-42.375,-14.063
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,7.0,-42.375,-14.063
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,7.0,-42.375,-14.063
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,7.0,-42.375,-14.063
-0.269531,-0.191406,9.460938,0.001953,0.003906,0.001953,7.0,-42.375,-14.063
-0.304688,-0.152344,9.425781,0.001953,0.003906,0.001953,7.0,-42.375,-14.063
-0.269531,-0.152344,9.421875,0.001953,0.003906,0.001953,7.0,-41.625,-14.063
-0.269531,-0.152344,9.421875,0.0,-0.001953,0.0,6.625,-43.063,-13.25
-0.269531,-0.152344,9.464844,0.0,-0.001953,0.0,6.625,-43.063,-13.25
-0.269531,-0.152344,9.464844,0.0,-0.001953,0.0,6.625,-42.375,-12.875
-0.269531,-0.152344,9.464844,0.0,-0.001953,0.0,7.687,-42.688,-13.25
-0.269531,-0.191406,9.425781,0.001953,-0.001953,0.0,7.687,-42.688,-13.25
-0.269531,-0.152344,9.421875,0.001953,-0.001953,0.0,7.687,-42.688,-13.25
-0.269531,-0.152344,9.421875,0.001953,0.0,-0.001953,6.625,-43.063,-12.875
-0.269531,-0.152344,9.464844,0.001953,0.0,-0.001953,6.625,-43.063,-12.875
-0.269531,-0.152344,9.464844,0.001953,0.0,-0.001953,6.937,-42.688,-12.063
-0.269531,-0.152344,9.464844,0.0,-0.005859,0.001953,5.875,-41.25,-13.25
-0.269531,-0.191406,9.425781,0.0,-0.005859,0.001953,5.875,-41.25,-13.25
-0.269531,-0.191406,9.425781,0.0,-0.005859,0.001953,6.625,-42.375,-12.875
-0.269531,-0.152344,9.386719,-0.001953,0.0,0.0,6.625,-42.375,-12.875
-0.304688,-0.152344,9.425781,-0.001953,0.0,0.0,6.625,-42.375,-12.875
-0.269531,-0.191406,9.425781,-0.001953,0.0,0.0,7.0,-42.688,-12.875
-0.269531,-0.152344,9.421875,0.0,-0.001953,0.0,7.0,-42.688,-12.875
-0.269531,-0.191406,9.425781,0.0,-0.001953,0.0,7.0,-42.688,-12.875
-0.269531,-0.191406,9.425781,0.003906,0.0,0.001953,6.625,-43.375,-13.625
-0.269531,-0.152344,9.464844,0.003906,0.0,0.001953,6.625,-43.375,-13.625
-0.269531,-0.191406,9.460938,0.003906,0.0,0.001953,7.0,-42.688,-13.688
-0.269531,-0.191406,9.460938,0.003906,0.0,0.001953,7.0,-42.688,-13.688
-0.304688,-0.152344,9.460938,0.003906,0.0,0.001953,7.0,-42.688,-13.688
-0.304688,-0.152344,9.460938,0.003906,0.0,0.001953,6.625,-41.25,-13.25
-0.230469,-0.191406,9.464844,0.003906,0.0,0.001953,6.625,-41.25,-13.25
-0.269531,-0.152344,9.421875,0.003906,0.0,0.001953,6.625,-41.25,-13.25
-0.269531,-0.152344,9.421875,-0.001953,0.0,0.0,7.687,-42.375,-12.875
-0.269531,-0.152344,9.421875,-0.001953,0.0,0.0,7.687,-42.375,-12.875
-0.269531,-0.152344,9.421875,-0.001953,0.0,0.0,6.625,-42.688,-14.063
-0.269531,-0.191406,9.460938,-0.001953,0.0,0.0,6.625,-42.688,-14.063
-0.269531,-0.152344,9.464844,-0.001953,0.0,0.0,6.625,-42.375,-13.688
-0.269531,-0.152344,9.464844,-0.001953,0.0,0.0,8.438,-42.375,-12.875
-0.269531,-0.152344,9.421875,-0.001953,0.0,0.0,8.438,-42.375,-12.875
-0.269531,-0.152344,9.421875,-0.001953,0.0,0.0,8.438,-42.375,-12.875
-0.269531,-0.152344,9.421875,-0.001953,0.0,0.0,7.0,-42.0,-14.063
-0.269531,-0.152344,9.421875,-0.001953,0.0,0.0,7.0,-42.375,-14.063
-0.269531,-0.152344,9.464844,-0.001953,0.0,0.0,7.0,-42.375,-14.063
-0.230469,-0.152344,9.460938,-0.001953,0.0,0.0,7.0,-42.375,-14.063
-0.230469,-0.152344,9.460938,-0.001953,0.0,0.0,7.687,-41.625,-13.313
-0.230469,-0.152344,9.460938,-0.001953,0.0,0.0,7.0,-42.688,-13.25
-0.230469,-0.152344,9.425781,-0.001953,0.0,0.0,7.0,-42.688,-13.25
-0.230469,-0.152344,9.425781,-0.001953,0.0,0.0,7.0,-42.688,-13.25
-0.230469,-0.152344,9.425781,-0.001953,0.0,0.0,7.687,-43.375,-13.688
-0.269531,-0.152344,9.464844,0.003906,0.001953,-0.001953,7.687,-43.375,-13.688
-0.269531,-0.152344,9.464844,0.003906,0.001953,-0.001953,6.25,-43.063,-13.625
-0.269531,-0.191406,9.425781,0.0,0.0,0.0,6.25,-43.063,-13.625
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,6.25,-43.063,-13.625
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,7.312,-41.625,-13.688
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,7.312,-41.625,-13.688
-0.304688,-0.152344,9.460938,0.0,0.0,0.0,7.687,-41.313,-13.313
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,7.687,-41.313,-13.313
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,7.687,-41.313,-13.313
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,7.687,-41.313,-13.313
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,7.312,-42.688,-12.875
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,5.875,-42.375,-14.063
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,5.875,-42.375,-14.063
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,5.875,-42.375,-14.063
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,6.625,-40.938,-13.688
-0.304688,-0.152344,9.425781,0.0,0.0,0.0,7.312,-41.625,-13.313
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,7.312,-41.625,-13.313
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,6.25,-42.375,-14.438
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,6.25,-42.375,-14.438
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,7.312,-43.438,-12.875
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,7.312,-43.438,-12.875
-0.269531,-0.152344,9.386719,0.0,0.0,0.0,7.312,-43.438,-12.875
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,7.312,-43.438,-12.875
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,7.312,-43.438,-12.875
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,6.937,-40.563,-12.125
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,6.625,-43.0,-14.063
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,6.625,-43.0,-14.063
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,6.625,-42.375,-12.875
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,6.625,-42.375,-12.875
-0.230469,-0.152344,9.425781,0.0,0.0,0.0,6.625,-42.375,-12.875
-0.230469,-0.152344,9.425781,0.0,0.0,0.0,7.0,-42.0,-13.688
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,7.0,-42.0,-13.688
-0.269531,-0.191406,9.425781,0.0,0.0,0.0,7.0,-42.0,-13.688
-0.269531,-0.191406,9.425781,0.0,0.0,0.0,7.312,-41.313,-12.125
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,7.312,-41.313,-12.125
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,6.625,-42.375,-14.063
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,6.625,-42.375,-14.063
-0.304688,-0.152344,9.425781,0.0,0.0,0.0,6.625,-42.375,-14.063
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,7.375,-42.375,-14.875
-0.269531,-0.191406,9.425781,0.0,0.0,0.0,7.375,-42.375,-14.875
-0.304688,-0.191406,9.464844,0.0,0.0,0.0,7.375,-42.375,-14.875
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,5.875,-42.0,-13.625
-0.230469,-0.152344,9.460938,0.0,0.0,0.0,5.875,-42.0,-13.625
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,5.875,-42.0,-13.625
-0.269531,-0.191406,9.425781,0.0,0.0,0.0,5.875,-42.0,-13.625
-0.269531,-0.152344,9.421875,0.0,0.0,0.0,5.875,-42.0,-13.625
-0.269531,-0.191406,9.425781,0.0,0.0,0.0,7.687,-42.375,-14.5
-0.269531,-0.191406,9.460938,0.0,0.0,0.0,6.625,-41.625,-14.063
-0.269531,-0.152344,9.464844,0.0,0.0,0.0,6.625,-41.625,-14.063
