time(s),accel_true_x(m/s^2),accel_true_y(m/s^2),accel_true_z(m/s^2),accel_meas_x(m/s^2),accel_meas_y(m/s^2),accel_meas_z(m/s^2),quat_true_w,quat_true_x,quat_true_y,quat_true_z,quat_meas_w,quat_meas_x,quat_meas_y,quat_meas_z,inclin_true_pitch(rad),inclin_true_roll(rad),inclin_meas_pitch(rad),inclin_meas_roll(rad),euler_true_roll(rad),euler_true_pitch(rad),euler_true_yaw(rad)
10.6175,0.5283760646098572,0.0,-9.795760242796238,0.5347920723728803,0.006554995843724306,-9.791921664823551,0.999637045314319,0.0,0.026940260489795424,0.0,-0.36586537455881213,0.5680671430076376,0.3178915461283495,0.6651219539559701,0.053887040655324896,0.0,0.055034420557318206,-0.0001393112879310067,0.0,0.053887040655324896,0.0
10.620000000000001,0.5305131553806465,0.0,-9.795644735900138,0.5350278006628614,0.003838878182667727,-9.790881595819513,0.9996341006403823,0.0,0.027049303815331823,0.0,-0.3321672247446552,0.5723307590293202,0.3538020976675293,0.6610041700022867,0.0541052068118243,0.0,0.05527893977778187,-0.0002023237307735209,0.0,0.0541052068118243,0.0
10.6225,0.5326502209008799,0.0,-9.79552876276591,0.5376821358074179,0.00449142213942114,-9.792764597938284,0.9996311440716812,0.0,0.027158346819005294,0.0,-0.31424907453031603,0.624579859402262,0.34181865860500704,0.6279391077288976,0.05432337296832355,0.0,0.055421037642580454,-0.00023350538431877316,0.0,0.05432337296832355,0.0
10.625,0.534787261068842,0.0,-9.795412323399077,0.539008566114981,0.005733041584703107,-9.790753198160711,0.9996281756082517,0.0,0.027267389499518385,0.0,-0.28755621119968383,0.6285980806981472,0.3339772937256602,0.6408081191891786,0.0545415391248228,0.0,0.055597909768060956,-0.00032031211509332013,0.0,0.0545415391248228,0.0
10.6275,0.5369242757828175,0.0,-9.795295417805178,0.5414438781641775,0.0038094760064987894,-9.791108448266723,0.9996251952501282,0.0,0.027376431855573598,0.0,-0.29006545039555015,0.6232341775090117,0.3417795415947378,0.6408025744476871,0.05475970528132204,0.0,0.05579653045149897,-0.00024187871728174672,0.0,0.05475970528132204,0.0
10.63,0.5390612649410934,0.0,-9.795178045989777,0.5456245968625404,0.0035634821687439188,-9.789424637204977,0.9996222029973468,0.0,0.02748547388587349,0.0,-0.2327460306037951,0.6351111878550969,0.3304597459637927,0.658224445456875,0.05497787143782144,0.0,0.05605840695298858,-0.00032142602873222107,0.0,0.05497787143782144,0.0
10.6325,0.5411982284419536,0.0,-9.795060207958462,0.5461586124369572,0.0051931421504938895,-9.791017191301215,0.9996191988499429,0.0,0.027594515589120416,0.0,-0.20011324699665145,0.6723154719765769,0.36112788188847955,0.6144373421595647,0.05519603759432069,0.0,0.056289907540987394,-0.0002611592137921645,0.0,0.05519603759432069,0.0
10.635,0.5433351661836877,0.0,-9.794941903716845,0.5478261242238494,0.004898267347937605,-9.79064972873419,0.9996161828079522,0.0,0.027703556964016943,0.0,-0.27265478635444385,0.6790227367483573,0.35651283356904706,0.5809355299491956,0.05541420375081994,0.0,0.056448617722584936,-0.00026386876866307655,0.0,0.05541420375081994,0.0
10.637500000000001,0.5454720780645864,0.0,-9.794823133270551,0.5507671736510374,0.005443405721976854,-9.78736085757455,0.9996131548714109,0.0,0.027812598009265648,0.0,-0.23014306354680433,0.6927355476418747,0.3768475251174365,0.5702083602925044,0.055632369907319346,0.0,0.05671138904172322,-0.00027677328613707943,0.0,0.055632369907319346,0.0
10.64,0.5476089639829375,0.0,-9.794703896625235,0.5528413936474971,0.002654290394454328,-9.788430023167086,0.9996101150403542,0.0,0.02792163872356891,0.0,-0.26838788502467653,0.6838033186634213,0.3004862373764304,0.6083493944307237,0.055850536063818595,0.0,0.056994880594408465,-0.00034412193379140555,0.0,0.055850536063818595,0.0
10.6425,0.5497458238370337,0.0,-9.794584193786571,0.554410868091828,0.007273036152176678,-9.787947915705972,0.9996070633148193,0.0,0.02803067910562928,0.0,-0.22397673899456985,0.7089589932767419,0.31679115943151454,0.5889439086597498,0.05606870222031784,0.0,0.057060550222529635,-0.00024431419772034826,0.0,0.05606870222031784,0.0
10.645,0.5518826575251686,0.0,-9.794464024760261,0.5561929578145401,0.005754679576616373,-9.790258109969159,0.9996039996948419,0.0,0.0281397191541493,0.0,-0.2534593045391787,0.706555387238849,0.3232449983032482,0.5762382638962888,0.05628686837681709,0.0,0.05738772577890769,-0.00022332158596200725,0.0,0.05628686837681709,0.0
10.6475,0.5540194649456378,0.0,-9.79434338955202,0.558927632048328,0.005700634126494603,-9.788128388309502,0.9996009241804588,0.0,0.028248758867831562,0.0,-0.21008595978912595,0.7246199706927874,0.34693543231810703,0.5571584993293327,0.05650503453331649,0.0,0.05757263814063886,-0.0002925486190356783,0.0,0.05650503453331649,0.0
10.65,0.5561562459967337,0.0,-9.794222288167592,0.5621149032573329,0.004993262796761398,-9.786394298237196,0.9995978367717061,0.0,0.02835779824537844,0.0,-0.20465966768260987,0.742793868641283,0.34277676978720495,0.5374716506265328,0.05672320068981574,0.0,0.057818641812227484,-0.00026760721809170973,0.0,0.05672320068981574,0.0
10.6525,0.5582930005767545,0.0,-9.794100720612741,0.5627683715582721,0.0030133248564899262,-9.790860821683202,0.9995947374686209,0.0,0.02846683728549252,0.0,-0.19988208987017742,0.7069967518053868,0.3301991536750981,0.592597048590365,0.056941366846314984,0.0,0.05811840494937316,-0.00026146274009943406,0.0,0.056941366846314984,0.0
10.655,0.5604297285839984,0.0,-9.793978686893253,0.5670696356823525,0.00481477951334031,-9.788886476218043,0.9995916262712401,0.0,0.028575875986876352,0.0,-0.1955834411319678,0.7324252928791994,0.31668731403758194,0.5700960033480844,0.05715953300281423,0.0,0.05825257242900618,-0.00011487365029306051,0.0,0.05715953300281423,0.0
10.6575,0.5625664299167661,0.0,-9.793856187014935,0.5668328793100952,0.0043721691818648534,-9.78987759884327,0.9995885031796007,0.0,0.028684914348232535,0.0,-0.18346954585197198,0.7667217969200514,0.28637594745004874,0.5444863897239726,0.057377699159313636,0.0,0.05846332573191234,-0.00021536593562590747,0.0,0.057377699159313636,0.0
10.66,0.5647031044733551,0.0,-9.793733220983619,0.5701626489806447,0.0047903838370588325,-9.788316219653943,0.9995853681937398,0.0,0.02879395236826347,0.0,-0.21760515441344008,0.6850290175442687,0.26449700752629857,0.6429810066437966,0.057595865315812886,0.0,0.058725530192834614,-0.00020619014047964664,0.0,0.057595865315812886,0.0
10.6625,0.5668397521520689,0.0,-9.793609788805156,0.5721442711315877,0.00440374073051408,-9.790421714751137,0.9995822213136946,0.0,0.02890299004567177,0.0,-0.19987030907297837,0.7552284530437587,0.2564190328968843,0.5691494731899781,0.057814031472312136,0.0,0.05892501318430805,-0.00023433676073035623,0.0,0.057814031472312136,0.0
10.665000000000001,0.568976372851212,0.0,-9.793485890485425,0.5720619667267208,0.008467368923425093,-9.786841080341338,0.9995790625395027,0.0,0.029012027379160057,0.0,-0.2340573283789867,0.7534033569971978,0.25934987465082143,0.557080058174808,0.05803219762881154,0.0,0.05913327531416632,-0.00027464521118795965,0.0,0.05803219762881154,0.0
10.6675,0.5711129664690857,0.0,-9.793361526030319,0.5775953613503167,0.004110987788176423,-9.788445333073678,0.9995758918712015,0.0,0.02912106436743073,0.0,-0.2450984077681217,0.7627036230677344,0.23434272684547408,0.5507208369432831,0.05825036378531078,0.0,0.05936323210419473,-0.00013826659333198048,0.0,0.05825036378531078,0.0
10.67,0.5732495329039974,0.0,-9.793236695445758,0.5771948508973624,0.0033606793739897464,-9.789024681879239,0.9995727093088291,0.0,0.02923010100918642,0.0,-0.24478045262155546,0.7703842645068418,0.2088665973580341,0.5504228915322434,0.05846852994181003,0.0,0.059627745292551125,-0.00022857313055988304,0.0,0.05846852994181003,0.0
10.6725,0.575386072054254,0.0,-9.793111398737686,0.5818519917562106,0.005894557296869512,-9.789348145235595,0.9995695148524231,0.0,0.029339137303129696,0.0,-0.1768925398604271,0.8014172884871064,0.24237392488453027,0.5173917660649127,0.05868669609830928,0.0,0.05982733143597402,-0.0002899961851508815,0.0,0.05868669609830928,0.0
10.675,0.577522583818165,0.0,-9.792985635912064,0.5820570453271298,0.005786717973369356,-9.788752669244198,0.9995663085020213,0.0,0.029448173247963193,0.0,-0.21646560570890896,0.7989949697678489,0.2608664507842694,0.496687401376326,0.05890486225480868,0.0,0.059987046064535796,-0.0001948569392052097,0.0,0.05890486225480868,0.0
10.6775,0.5796590680940373,0.0,-9.792859406974877,0.5846577411042055,0.005377974445195283,-9.787494281715356,0.9995630902576622,0.0,0.029557208842389323,0.0,-0.23113687691783505,0.7525779904923025,0.2934910557322327,0.5422777079692812,0.059123028411307926,0.0,0.06029672049769225,-0.00028484869937771946,0.0,0.059123028411307926,0.0
10.68,0.5817955247801833,0.0,-9.792732711932139,0.5869996539485748,0.004135598426457985,-9.788476209021647,0.999559860119384,0.0,0.029666244085110743,0.0,-0.2582779885832564,0.7347552021880572,0.3414777700510572,0.5261370601202046,0.059341194567807176,0.0,0.06041169813736026,-0.0001302696715123338,0.0,0.059341194567807176,0.0
10.682500000000001,0.5839319537749165,0.0,-9.792605550789872,0.5875026478996768,0.003067306829447825,-9.78783561005884,0.9995566180872254,0.0,0.029775278974830094,0.0,-0.1997288845408525,0.7465878986281886,0.33487649259337715,0.5390478800722346,0.05955936072430658,0.0,0.060660225145782086,-0.00014901523135394897,0.0,0.05955936072430658,0.0
10.685,0.5860683549765475,0.0,-9.792477923554134,0.5919340925429167,0.0032804076220808043,-9.787251634045798,0.9995533641612244,0.0,0.02988431351024982,0.0,-0.20060594874172175,0.7392825189846047,0.34422173295169844,0.542890420818917,0.05977752688080583,0.0,0.06088418209883459,-0.00023159627155158654,0.0,0.05977752688080583,0.0
10.6875,0.5882047282833928,0.0,-9.792349830230998,0.594033239221545,0.0027431643540972756,-9.787763304185859,0.9995500983414201,0.0,0.029993347690072576,0.0,-0.198350509902518,0.7390258330748642,0.3514336341241957,0.539437015856045,0.05999569303730508,0.0,0.061075521766055414,-0.00019513416918892697,0.0,0.05999569303730508,0.0
10.69,0.5903410735937683,0.0,-9.792221270826563,0.5971836629997078,0.005554634577900428,-9.789517798891008,0.9995468206278513,0.0,0.030102381513000945,0.0,-0.14668569813203833,0.7746800086727386,0.34834383668855234,0.5069622881116715,0.06021385919380432,0.0,0.06138077645431557,-0.00029867883103611734,0.0,0.06021385919380432,0.0
10.6925,0.5924773908059932,0.0,-9.792092245346943,0.5981572563532517,0.0040249137931932565,-9.786373577090224,0.9995435310205568,0.0,0.03021141497773761,0.0,-0.09013075003046334,0.7608137179059434,0.33551185241266396,0.5481521061126232,0.060432025350303724,0.0,0.06150939527676742,-0.00019657284149792668,0.0,0.060432025350303724,0.0
10.695,0.5946136798183832,0.0,-9.791962753798282,0.5987064535790941,0.004842580812927117,-9.78769044163688,0.9995402295195761,0.0,0.030320448082985,0.0,-0.11196573329011215,0.7762485438441079,0.3390268888015977,0.519579292714999,0.060650191506802974,0.0,0.0617392325502144,-0.00027031984371398885,0.0,0.060650191506802974,0.0
10.6975,0.5967499405292601,0.0,-9.791832796186746,0.6016586571689234,0.004237311235306739,-9.787190900697055,0.9995369161249484,0.0,0.030429480827445805,0.0,-0.10522901752375809,0.7820423517405842,0.33280570222290856,0.5163109320196093,0.060868357663302224,0.0,0.06201704136109416,-0.0001867095663000417,0.0,0.060868357663302224,0.0
10.700000000000001,0.5988861728369468,0.0,-9.791702372518515,0.6024074857421652,0.005482506343802268,-9.78659106182794,0.999533590836713,0.0,0.030538513209822704,0.0,-0.12855703566534843,0.7681201538703047,0.3486339493841737,0.5214584232093591,0.061086523819801626,0.0,0.06215880480921214,-0.00023336675558853566,0.0,0.061086523819801626,0.0
10.7025,0.6010223766397633,0.0,-9.791571482799801,0.6040247182708428,0.006073662909057668,-9.786873973728314,0.9995302536549096,0.0,0.030647545228818154,0.0,-0.11815337542471885,0.7926879187161848,0.31958353070023343,0.5055215230851419,0.061304689976300876,0.0,0.062337238578177044,-0.00029137351182162034,0.0,0.061304689976300876,0.0
10.705,0.6031585518360353,0.0,-9.791440127036832,0.608253946176405,0.005804889087978352,-9.786148785917574,0.9995269045795774,0.0,0.030756576883134858,0.0,-0.09289203472046893,0.7912043792779269,0.3295450123351217,0.506721604968612,0.06152285613280012,0.0,0.06262518160337567,-0.0002428417854395625,0.0,0.06152285613280012,0.0
10.7075,0.6052946983240883,0.0,-9.791308305235862,0.6115711424415968,0.004559791170364231,-9.785185781848272,0.9995235436107571,0.0,0.030865608171475413,0.0,-0.08770851486430725,0.7881170792965146,0.3192430586320478,0.5189051505397531,0.06174102228929937,0.0,0.06278622096974468,-0.00028197454802645266,0.0,0.06174102228929937,0.0
10.71,0.6074308160022509,0.0,-9.791176017403162,0.6124804982774101,0.005502484540644375,-9.785795945866777,0.9995201707484881,0.0,0.030974639092542538,0.0,-0.14577442155401832,0.7794871693409834,0.366579982545044,0.486588827708413,0.06195918844579877,0.0,0.06299924704721596,-0.00022065936260142128,0.0,0.06195918844579877,0.0
10.7125,0.6095669047688484,0.0,-9.791043263545031,0.6159322443617378,0.005754102363679289,-9.786659610375356,0.9995167859928107,0.0,0.031083669645038708,0.0,-0.1190493207328537,0.7958415942775484,0.31134334931302615,0.5054985013720251,0.06217735460229802,0.0,0.06317015344910117,-0.0002974523008738745,0.0,0.06217735460229802,0.0
10.715,0.6117029645222121,0.0,-9.790910043667788,0.6158531932114243,0.004846439368280882,-9.786899683063938,0.9995133893437652,0.0,0.031192699827666617,0.0,-0.12405963716171928,0.8110548132840348,0.28191004307346146,0.4973188352459829,0.062395520758797264,0.0,0.0633938015616755,-0.00022254637347874083,0.0,0.062395520758797264,0.0
10.7175,0.6138389951606729,0.0,-9.790776357777771,0.6175055649397118,0.0024002822436362046,-9.787694840043734,0.9995099808013921,0.0,0.03130172963912892,0.0,-0.12071911503148555,0.8228629357713604,0.24434142485726115,0.49861884470853746,0.06261368691529652,0.0,0.06361512020156651,-0.00024282490404139827,0.0,0.06261368691529652,0.0
10.72,0.6159749965825648,0.0,-9.790642205881344,0.6232168198695931,0.0041322992061857515,-9.783496833108453,0.9995065603657317,0.0,0.03141075907812831,0.0,-0.09862297443477755,0.8371521313196172,0.252426548577601,0.4751112033133503,0.06283185307179592,0.0,0.06401352254274072,-0.0001568654426279876,0.0,0.06283185307179592,0.0
10.7225,0.6181109686862186,0.0,-9.790507587984894,0.6234904816517788,0.004846434808534304,-9.787368800207393,0.9995031280368248,0.0,0.03151978814336731,0.0,-0.1790787602826183,0.8254841697759718,0.22186585365301167,0.48711623463782794,0.06305001922829516,0.0,0.06405128632331245,-0.00022886155078771623,0.0,0.06305001922829516,0.0
10.725,0.6202469113699715,0.0,-9.790372504094828,0.6251574066600645,0.007132100293721606,-9.783634165647118,0.9994996838147123,0.0,0.03162881683354864,0.0,-0.16637674163813093,0.8662527012778873,0.24969598283706604,0.3994708418967187,0.06326818538479441,0.0,0.0643122271630296,-0.0003069586977338006,0.0,0.06326818538479441,0.0
10.727500000000001,0.6223828245321612,0.0,-9.790236954217573,0.6276106034263863,0.003553017333329796,-9.78645853782893,0.9994962276994352,0.0,0.031737845147375016,0.0,-0.14385239072043116,0.8491775796799711,0.2890971356681368,0.4178836847752752,0.06348635154129381,0.0,0.06457623446259908,-0.00018017306640695044,0.0,0.06348635154129381,0.0
10.73,0.624518708071123,0.0,-9.790100938359583,0.6284202074714501,0.006409388349505898,-9.783275403406282,0.9994927596910347,0.0,0.03184687308354895,0.0,-0.12590418639653456,0.8622863566932788,0.2638592510098872,0.41350776360905184,0.06370451769779306,0.0,0.06483173995724877,-0.0002819309324451774,0.0,0.06370451769779306,0.0
10.7325,0.6266545618851979,0.0,-9.789964456527331,0.6317901277519548,0.004548274327389248,-9.78323662427276,0.9994892797895519,0.0,0.03195590064077319,0.0,-0.19738384044282636,0.8770060433683408,0.22118316681139144,0.37812435275545647,0.06392268385429231,0.0,0.06505542354229607,-0.00036196653452908557,0.0,0.06392268385429231,0.0
10.735,0.6287903858727266,0.0,-9.789827508727313,0.6325436048151286,0.004965996056585631,-9.784377597745847,0.9994857879950282,0.0,0.0320649278177504,0.0,-0.19153256828314924,0.8877557165740936,0.21807484686900067,0.3572791963436164,0.06414085001079156,0.0,0.06519725005520026,-0.0002876251013949273,0.0,0.06414085001079156,0.0
10.7375,0.630926179932053,0.0,-9.789690094966048,0.6348156636174065,0.004156528961422431,-9.78562516409675,0.9994822843075053,0.0,0.03217395461318333,0.0,-0.2271388442313101,0.8851098233795979,0.19091820549633795,0.3585230603577122,0.06435901616729096,0.0,0.06545894122334467,-0.0002551062883347379,0.0,0.06435901616729096,0.0
10.74,0.633061943961518,0.0,-9.789552215250076,0.6396344314710161,0.007158210285096192,-9.784512104441987,0.9994787687270249,0.0,0.032282981025774496,0.0,-0.2709423162663656,0.8778948094421581,0.16491751535549246,0.35873831401134804,0.06457718232379021,0.0,0.06566559910887387,-0.0002536345341954591,0.0,0.06457718232379021,0.0
10.7425,0.635197677859468,0.0,-9.78941386958596,0.6397869845825187,0.00419898705473289,-9.784506814175028,0.9994752412536285,0.0,0.03239200705422667,0.0,-0.24363603592926517,0.9042421229156775,0.19631029304373118,0.29060270815446104,0.06479534848028946,0.0,0.06589234591490796,-0.00021620504969558556,0.0,0.06479534848028946,0.0
10.745000000000001,0.6373333815242512,0.0,-9.789275057980284,0.6415907705228102,0.004790795404747905,-9.783883682947607,0.9994717018873586,0.0,0.032501032697242596,0.0,-0.24552942532316704,0.8871754842026089,0.20155340025710716,0.3346807260287631,0.06501351463678887,0.0,0.06611715778525533,-0.00025937486729312055,0.0,0.06501351463678887,0.0
10.7475,0.6394690548542126,0.0,-9.789135780439654,0.6438970015205484,0.004681854850303207,-9.784449060368583,0.9994681506282569,0.0,0.032610057953524826,0.0,-0.18846291137558793,0.9124744930981844,0.19582772684264058,0.3058161733471479,0.0652316807932881,0.0,0.06634854047825241,-0.0002012305133968392,0.0,0.0652316807932881,0.0
10.75,0.6416046977477035,0.0,-9.788996036970701,0.6461359255850309,0.00438541584875192,-9.783193931569043,0.9994645874763656,0.0,0.032719082821776144,0.0,-0.210132837358178,0.9194630865897168,0.17906901794232094,0.27993947537974245,0.06544984694978735,0.0,0.06651655769645287,-0.0002475965606965315,0.0,0.06544984694978735,0.0
10.7525,0.6437403101030744,0.0,-9.788855827580075,0.6465611537969692,0.006757927394044487,-9.783791309401884,0.9994610124317277,0.0,0.03282810730069922,0.0,-0.18563129755342758,0.9276325277627248,0.20079811048385038,0.25439935855124285,0.0656680131062866,0.0,0.06682467458588752,-0.00030222665503130454,0.0,0.0656680131062866,0.0
10.755,0.6458758918186794,0.0,-9.78871515227445,0.6514988825056156,0.005758416550766227,-9.784643537905806,0.9994574254943849,0.0,0.032937131388996864,0.0,-0.14924253893174774,0.9359254700248937,0.19852777879703967,0.24971363634731936,0.065886179262786,0.0,0.06707649744303777,-0.00031460423150279194,0.0,0.065886179262786,0.0
10.7575,0.6480114427928695,0.0,-9.788574011060524,0.6518402427722466,0.003690019051962445,-9.78395981013163,0.9994538266643805,0.0,0.03304615508537161,0.0,-0.1535944903659077,0.942319704531869,0.19993767904763468,0.220152745786313,0.06610434541928525,0.0,0.06718208636475292,-0.0002942380728867938,0.0,0.06610434541928525,0.0
10.76,0.6501469629240013,0.0,-9.788432403945011,0.6558749268459569,0.0042179120963150895,-9.78281186840452,0.9994502159417572,0.0,0.033155178388526274,0.0,-0.17823945502974273,0.9386019541914427,0.21178139244458505,0.2059264676357506,0.0663225115757845,0.0,0.0675328953596743,-0.0002708415868719644,0.0,0.0663225115757845,0.0
10.762500000000001,0.6522824521104329,0.0,-9.788290330934652,0.6544004088358333,0.004451187403275131,-9.782011610252972,0.9994465933265576,0.0,0.03326420129716363,0.0,-0.20862886430541464,0.9397707245998271,0.23755287973849143,0.1298984660867808,0.0665406777322839,0.0,0.06761027794487501,-0.00026389859962050607,0.0,0.0665406777322839,0.0
10.765,0.65441791025052,0.0,-9.788147792036211,0.6591216770433282,0.003929097940232421,-9.784015896508667,0.9994429588188255,0.0,0.033373223809986245,0.0,-0.16269270822064472,0.9399554873020024,0.24623183273464574,0.17141951210648315,0.06675884388878316,0.0,0.06785967383432272,-0.0002616834123207636,0.0,0.06675884388878316,0.0
10.7675,0.6565533372426234,0.0,-9.78800478725647,0.6578943546858922,0.0037141090808251688,-9.781855414161022,0.9994393124186036,0.0,0.03348224592569694,0.0,-0.10227725284202675,0.9553961538199719,0.24952628392680415,0.12039180390197865,0.0669770100452824,0.0,0.06806587630268691,-0.0004292752420150466,0.0,0.0669770100452824,0.0
10.77,0.6586887329851044,0.0,-9.787861316602237,0.6629080095284676,0.004358231285924557,-9.785700859546377,0.9994356541259355,0.0,0.03359126764299843,0.0,-0.16568222855541193,0.9406216823710071,0.2830896627714529,0.08740991148830685,0.06719517620178164,0.0,0.06829399327801988,-0.00024355388847099573,0.0,0.06719517620178164,0.0
10.7725,0.6608240973763276,0.0,-9.787717380080341,0.6638096012938342,0.006305687883211909,-9.782085824947401,0.9994319839408645,0.0,0.033700288960593565,0.0,-0.17848663750338445,0.9382571468538955,0.26742298667052194,0.1276753414349877,0.06741334235828104,0.0,0.06856354588757488,-0.0001759439700215264,0.0,0.06741334235828104,0.0
10.775,0.6629594303146537,0.0,-9.78757297769763,0.6663373445746494,0.004162816295118319,-9.78270231354534,0.9994283018634347,0.0,0.03380930987718489,0.0,-0.16821788427032544,0.9161890250677858,0.3557183256426906,0.07592685005264349,0.0676315085147803,0.0,0.06871750433789268,-0.00020174858621457,0.0,0.0676315085147803,0.0
10.7775,0.66509473169845,0.0,-9.787428109460983,0.6685918893577015,0.002546122649104491,-9.782710500086997,0.9994246078936894,0.0,0.03391833039147526,0.0,-0.15486720453298977,0.9144609270506838,0.36421124610515293,0.08442470058148151,0.06784967467127954,0.0,0.06888782085903558,-0.00020430828988174962,0.0,0.06784967467127954,0.0
10.78,0.667230001426084,0.0,-9.787282775377289,0.6728089617037619,0.005601616065322156,-9.781347620974504,0.9994209020316729,0.0,0.03402735050216742,0.0,-0.12739040269303004,0.9219622511924821,0.35775344816248245,0.07595895605952087,0.0680678408277788,0.0,0.06913369025925399,-0.0003065168553685208,0.0,0.0680678408277788,0.0
10.7825,0.6693652393959255,0.0,-9.787136975453468,0.6724417024988107,0.004973150547866307,-9.782547942709165,0.999417184277429,0.0,0.034136370207964194,0.0,-0.1605355871041929,0.916053420237843,0.3566905869500204,0.08857923980771194,0.0682860069842782,0.0,0.0693721137780348,-0.00017115767513059963,0.0,0.0682860069842782,0.0
10.785,0.6715004455063418,0.0,-9.78699070969646,0.6763027867595116,0.00465573301721262,-9.782863057205033,0.9994134546310024,0.0,0.03424538950756819,0.0,-0.16080467050394412,0.8970635156740321,0.39281453501123237,0.12294571108653124,0.06850417314077745,0.0,0.06960947476274218,-0.00016613030480961408,0.0,0.06850417314077745,0.0
10.7875,0.6736356196557064,0.0,-9.786843978113225,0.6749886802910947,0.0062724727572116825,-9.78155057968846,0.9994097130924372,0.0,0.03435440839968226,0.0,-0.10841275096427426,0.8897302799293438,0.43061043047804803,0.10583648505463439,0.0687223392972767,0.0,0.06977895993828012,-0.00018962088545672543,0.0,0.0687223392972767,0.0
10.790000000000001,0.6757707617423936,0.0,-9.786696780710749,0.6789287526624632,0.005461875955572472,-9.782318258468589,0.999405959661778,0.0,0.03446342688300925,0.0,-0.10998222258757728,0.8873818050627477,0.43837339720133983,0.09102860750573194,0.0689405054537761,0.0,0.07000218262830081,-0.00023268805934189687,0.0,0.0689405054537761,0.0
10.7925,0.6779058716647755,0.0,-9.786549117496035,0.6823177412483519,0.004000576014047408,-9.781012150329722,0.9994021943390693,0.0,0.03457244495625178,0.0,-0.14755280571898072,0.8842025538179314,0.4161071484013064,0.1525413202894149,0.06915867161027535,0.0,0.07026584129087712,-0.00020985061479668142,0.0,0.06915867161027535,0.0
10.795,0.6800409493212296,0.0,-9.786400988476116,0.6840045569775551,0.003614025574471363,-9.780163924834032,0.9993984171243563,0.0,0.0346814626181127,0.0,-0.12665984759184637,0.8991555645407685,0.3978178840137022,0.13121541419453256,0.06937683776677459,0.0,0.07048579070915627,-0.00028318985288626047,0.0,0.06937683776677459,0.0
10.7975,0.6821759946101341,0.0,-9.786252393658039,0.6868704511908388,0.004731408518979171,-9.780532363388472,0.9993946280176833,0.0,0.034790479867294825,0.0,-0.1449363351343279,0.8845279453894989,0.432843847991251,0.09617679470115661,0.06959500392327383,0.0,0.07073692088172431,-0.00015381691373724101,0.0,0.06959500392327383,0.0
10.8,0.6843110074298698,0.0,-9.786103333048876,0.688430257882974,0.004353983715794615,-9.780838506176412,0.9993908270190959,0.0,0.034899496702501,0.0,-0.06766828699472874,0.8973988965959434,0.4039151973334746,0.16416070384425868,0.06981317007977324,0.0,0.07087842639828876,-0.00034057876780832497,0.0,0.06981317007977324,0.0
10.8025,0.6864459876788144,0.0,-9.785953806655725,0.6895367862407146,0.005165233578046188,-9.78193827904318,0.9993870141286388,0.0,0.03500851312243387,0.0,-0.021067230175056493,0.8908243240597732,0.4172962413669097,0.17847140504083353,0.07003133623627249,0.0,0.07115330474195858,-0.0002618268058745774,0.0,0.07003133623627249,0.0
10.805,0.688580935255352,0.0,-9.7858038144857,0.6944928264966718,0.005548422735702343,-9.78041089106954,0.9993831893463583,0.0,0.0351175291257963,0.0,-0.01767147973974246,0.9191813590321677,0.35866741481033826,0.16171281199971058,0.07024950239277174,0.0,0.07133846205751002,-0.0002153648418002139,0.0,0.07024950239277174,0.0
10.807500000000001,0.6907158500578682,0.0,-9.785653356545941,0.6937294597285195,0.0047833036198804135,-9.782133999287549,0.9993793526722992,0.0,0.0352265447112912,0.0,0.04402060074971267,0.9345193414739887,0.33165252234925297,0.12141825044051278,0.07046766854927114,0.0,0.07153959609175009,-0.0002585632972930642,0.0,0.07046766854927114,0.0
10.81,0.6928507319847456,0.0,-9.785502432843609,0.6977123431709417,0.0021799158203007767,-9.782410992423486,0.9993755041065069,0.0,0.03533555987762121,0.0,0.053014725867702846,0.9356382426614799,0.34750384600499595,0.03180557690478366,0.07068583470577039,0.0,0.0717764166543461,-0.00016753010475581743,0.0,0.07068583470577039,0.0
10.8125,0.6949855809343727,0.0,-9.785351043385889,0.7012900734919776,0.005339375588159721,-9.780862484638371,0.9993716436490281,0.0,0.035444574623489225,0.0,0.15710561385081642,0.9323952649931355,0.32545153440549013,0.006180183496527742,0.07090400086226964,0.0,0.07200139949728315,-0.00030918595838717855,0.0,0.07090400086226964,0.0
10.815,0.6971203968051384,0.0,-9.785199188179986,0.7009558059143367,0.003628833138999991,-9.780058604856245,0.9993677712999081,0.0,0.03555358894759807,0.0,0.18751215584190156,0.9280250175171096,0.3211419501125858,0.021831311270187153,0.07112216701876889,0.0,0.07215537516214378,-0.00023719617934102926,0.0,0.07112216701876889,0.0
10.8175,0.6992551794954341,0.0,-9.785046867233126,0.703755724267044,0.006725403734764435,-9.780359334131576,0.9993638870591931,0.0,0.03566260284865063,0.0,0.17972818977585725,0.9226528915334957,0.3395655426238508,0.03323645298979203,0.07134033317526829,0.0,0.07237702065766333,-0.000326288260278435,0.0,0.07134033317526829,0.0
10.82,0.7013899289036492,0.0,-9.784894080552561,0.706364042923021,0.003270731418098828,-9.780413623540595,0.9993599909269292,0.0,0.0357716163253496,0.0,0.184471688398982,0.9435638819971999,0.27501437867358053,0.0049485646795323305,0.07155849933176753,0.0,0.07268760011266155,-0.00020864598842768934,0.0,0.07155849933176753,0.0
